宝飾	950103048-003	 黄:6 紫:2 青:1 桃:1 白:1
宝飾	950104065-014	 黄:5 紫:4 青:1 赤:1
受講	950104136-008	 緑:3 黄:2 灰:2 青:1 橙:1 赤:1 茶:1
受講	950104136-005	 青:3 黒:3 緑:2 紫:1 赤:1 白:1
受講	950104136-005	 黒:4 茶:2 緑:2 紫:1 青:1 灰:1
アルバム	950105207-020	 赤:3 白:3 青:2 橙:1 灰:1 緑:1
アルバム	950101102-003	 白:4 桃:3 紫:1 黄:1 黒:1 緑:1
アルバム	950105207-020	 赤:3 白:3 青:2 茶:2 緑:1
困難	950105017-007	 灰:4 赤:2 黒:2 紫:1 橙:1 白:1
困難	950107015-004	 灰:4 黒:3 紫:1 茶:1 黄:1 白:1
困難	950101073-032	 黒:5 赤:2 紫:1 灰:1 桃:1 緑:1
東北	950101120-002	 青:4 緑:4 灰:2 赤:1
東北	950101158-006	 青:3 灰:2 赤:1 桃:1 緑:1 橙:1 黒:1 白:1
東北	950101120-001	 灰:3 青:2 白:2 紫:1 赤:1 黒:1 緑:1
豊富	950105230-006	 橙:4 青:3 緑:2 黄:1 桃:1
豊富	950105118-018	 緑:3 桃:2 紫:1 赤:1 青:1 茶:1 橙:1 白:1
豊富	950105207-023	 緑:3 桃:2 赤:1 青:1 橙:1 茶:1 黄:1 白:1
閣議	950106171-002	 黒:3 青:2 黄:2 白:2 紫:1 灰:1
閣議	950104030-001	 黒:3 灰:3 青:1 赤:1 茶:1 黄:1 桃:1
閣議	950106169-001	 灰:3 赤:2 青:1 紫:1 茶:1 黄:1 黒:1 緑:1
構え	950105014-002	 青:3 紫:2 黒:2 茶:1 赤:1 橙:1 緑:1
構え	950107019-003	 黒:5 青:2 赤:1 茶:1 黄:1 灰:1
構え	950107027-004	 橙:3 黄:2 緑:2 紫:1 茶:1 黒:1 白:1
年賀	950105125-003	 赤:5 橙:2 紫:1 黄:1 白:1 緑:1
年賀	950104230-003	 赤:5 橙:2 白:2 紫:1 黄:1
年賀	950105125-009	 赤:5 白:3 青:1 黒:1 緑:1
生産	950101159-015	 緑:6 青:2 黄:2 茶:1
生産	950106185-009	 緑:4 橙:3 黄:2 白:2
生産	950101073-016	 青:3 赤:3 黒:2 茶:1 白:1 緑:1
テンポ	950105207-016	 橙:4 緑:3 黄:2 青:1 黒:1
テンポ	950104080-004	 紫:2 青:2 赤:2 黄:2 白:2 橙:1
テンポ	950103083-009	 黄:6 青:2 紫:1 橙:1 黒:1
白紙	950106164-001	 白:11
白紙	950106164-001	 白:9 紫:1 緑:1
白紙	950104046-002	 白:8 茶:1 桃:1 黒:1
騒ぎ	950103095-003	 黒:4 紫:2 灰:2 青:1 黄:1 桃:1
騒ぎ	950106172-006	 赤:4 橙:2 黒:2 茶:1 黄:1 灰:1
騒ぎ	950105120-002	 紫:3 赤:3 黒:2 橙:1 黄:1 灰:1
シティ	950106156-007	 青:4 灰:2 赤:1 橙:1 黄:1 白:1 緑:1
シティ	950106156-004	 白:4 青:3 灰:3 赤:1
シティ	950106156-002	 白:5 青:2 灰:2 黄:1 緑:1
足	950105094-009	 白:3 青:2 黒:2 橙:1 茶:1 桃:1 灰:1
足	950103038-012	 茶:3 灰:2 橙:1 赤:1 黄:1 黒:1 白:1 緑:1
足	950101114-001	 青:2 橙:2 黄:2 桃:2 茶:1 赤:1 灰:1
麻薬	950101011-007	 黒:5 紫:1 赤:1 茶:1 橙:1 灰:1 白:1
麻薬	950104010-001	 黒:4 紫:2 灰:2 茶:1 黄:1 白:1
麻薬	950101161-022	 灰:4 紫:2 赤:2 黄:1 白:1 緑:1
当たり前	950104086-016	 白:3 橙:2 赤:2 黄:2 紫:1 灰:1
当たり前	950105033-049	 赤:5 黒:2 青:1 橙:1 黄:1 緑:1
当たり前	950104044-004	 赤:7 青:1 茶:1 白:1 緑:1
国防	950105187-001	 灰:5 黒:2 青:1 茶:1 白:1 緑:1
国防	950105187-002	 赤:3 青:2 黒:2 橙:1 黄:1 灰:1 白:1
国防	950104017-002	 青:3 茶:2 赤:1 緑:1 黄:1 黒:1 灰:1 白:1
交渉	950105061-002	 青:3 黒:2 灰:2 紫:1 赤:1 黄:1 緑:1
交渉	950106021-015	 青:3 白:3 橙:2 緑:2 茶:1
交渉	950101056-004	 青:3 黄:2 灰:2 橙:1 黒:1 白:1 緑:1
犯罪	950104202-012	 黒:7 赤:2 黄:1 白:1
犯罪	950106129-002	 黒:6 紫:1 青:1 赤:1 灰:1 緑:1
犯罪	950106129-004	 黒:8 赤:2 青:1
ジハード	950106044-002	 黄:3 灰:3 紫:2 青:1 白:1 緑:1
ジハード	950106044-005	 赤:4 黄:2 紫:1 橙:1 灰:1 桃:1 白:1
ジハード	950106049-002	 紫:3 赤:2 白:2 黄:1 黒:1 灰:1 緑:1
年頭	950104019-001	 白:3 緑:3 青:2 茶:1 黄:1 桃:1
年頭	950101031-014	 白:7 青:2 赤:1 緑:1
年頭	950101003-001	 黒:2 白:2 紫:1 赤:1 桃:1 緑:1 茶:1 黄:1 灰:1
バランス	950101078-025	 青:4 緑:4 紫:1 茶:1 赤:1
バランス	950104075-015	 緑:6 橙:2 赤:1 黒:1 白:1
バランス	950106117-004	 緑:6 赤:2 茶:1 灰:1 白:1
取り調べ	950101163-001	 灰:3 紫:2 黄:2 黒:2 白:1 緑:1
取り調べ	950101163-008	 灰:4 黒:4 青:2 黄:1
取り調べ	950106172-001	 灰:4 紫:2 青:1 赤:1 黒:1 白:1 緑:1
供与	950106046-003	 紫:2 青:2 茶:2 赤:1 黄:1 灰:1 白:1 緑:1
供与	950103032-002	 茶:3 橙:2 黄:2 青:1 紫:1 黒:1 白:1
供与	950105186-002	 青:3 黄:3 橙:2 黒:2 緑:1
出版	950104176-001	 白:3 橙:2 青:1 茶:1 黄:1 灰:1 黒:1 緑:1
出版	950104223-003	 緑:3 橙:2 赤:1 茶:1 黄:1 灰:1 黒:1 白:1
出版	950104175-011	 白:3 黒:2 灰:2 青:1 茶:1 黄:1 緑:1
情報	950106171-005	 青:5 茶:1 黄:1 黒:1 桃:1 白:1 緑:1
情報	950106154-004	 青:4 緑:4 白:2 黄:1
情報	950105118-011	 青:3 黄:2 黒:2 灰:2 白:1 緑:1
集計	950103010-002	 白:3 黄:2 黒:2 紫:1 青:1 茶:1 灰:1
集計	950101024-009	 白:3 青:2 灰:2 橙:1 茶:1 黒:1 緑:1
集計	950105001-008	 紫:2 青:2 赤:2 緑:2 茶:1 黄:1 白:1
遠隔	950106154-005	 青:3 茶:2 灰:2 紫:1 黒:1 桃:1 白:1
遠隔	950105151-004	 青:2 赤:2 灰:2 緑:2 茶:1 黄:1 白:1
遠隔	950105151-003	 橙:3 青:2 黄:2 灰:2 赤:1 白:1
配管	950104022-001	 灰:9 茶:1 赤:1
配管	950107028-001	 灰:6 黒:2 青:1 茶:1 白:1
配管	950107028-001	 灰:5 青:3 黒:2 白:1
市場	950101162-016	 緑:3 黄:2 白:2 紫:1 赤:1 橙:1 黒:1
市場	950105035-004	 黄:3 青:2 緑:2 橙:1 灰:1 黒:1 白:1
市場	950103085-003	 青:4 白:3 黄:2 灰:1 緑:1
大衆	950104120-008	 茶:4 青:3 緑:2 紫:1 橙:1
大衆	950105045-015	 黄:3 灰:3 紫:1 青:1 赤:1 茶:1 緑:1
大衆	950104120-011	 茶:3 赤:2 灰:2 白:2 橙:1 黒:1
件数	950104120-002	 黒:4 灰:3 青:2 赤:1 茶:1
件数	950103140-005	 橙:3 茶:2 灰:2 紫:1 青:1 黒:1 白:1
件数	950101021-003	 黒:3 灰:2 緑:2 茶:1 赤:1 黄:1 白:1
史	950101077-014	 白:5 茶:3 赤:1 黒:1 緑:1
史	950104223-001	 茶:2 灰:2 白:2 紫:1 青:1 橙:1 黄:1 黒:1
史	950104175-009	 灰:4 黒:3 紫:1 茶:1 黄:1 白:1
駐留	950101031-009	 灰:3 緑:2 紫:1 茶:1 橙:1 黄:1 黒:1 白:1
駐留	950104017-002	 茶:3 黄:2 灰:2 赤:1 黒:1 白:1 緑:1
駐留	950105053-002	 茶:3 灰:3 黒:2 紫:1 橙:1 黄:1
課長	950105033-029	 茶:3 黄:2 黒:2 青:1 灰:1 白:1 緑:1
課長	950106034-006	 黄:4 茶:2 灰:2 青:1 赤:1 緑:1
課長	950105128-008	 黄:3 緑:3 白:2 青:1 橙:1 黒:1
うち	950105074-004	 白:3 橙:2 黒:2 灰:2 青:1 桃:1
うち	950104086-016	 黒:4 白:2 青:1 茶:1 黄:1 桃:1 灰:1
うち	950105096-005	 白:3 橙:2 黄:2 茶:1 赤:1 灰:1 黒:1
警備	950106049-003	 青:3 赤:2 緑:2 茶:1 黄:1 灰:1 白:1
警備	950101074-003	 黒:5 緑:2 紫:1 赤:1 茶:1 灰:1
警備	950101074-008	 黒:7 青:3 黄:1
庁	950106007-010	 灰:4 黒:4 白:2 青:1
庁	950101163-008	 緑:2 青:2 黒:2 紫:1 茶:1 黄:1 灰:1 白:1
庁	950104233-001	 黒:5 赤:2 灰:2 白:1 緑:1
腐敗	950105016-032	 灰:6 黒:3 紫:1 赤:1
腐敗	950105016-046	 灰:5 紫:1 青:1 赤:1 黒:1 白:1 緑:1
腐敗	950105013-003	 黒:4 灰:3 紫:1 茶:1 橙:1 赤:1
サオ	950105200-008	 緑:6 茶:2 青:1 黄:1 黒:1
サオ	950105200-013	 青:5 黒:2 赤:1 茶:1 橙:1 白:1
サオ	950105200-014	 緑:4 青:3 紫:2 橙:1 茶:1
イノシシ	950106178-001	 茶:8 橙:1 桃:1 灰:1
イノシシ	950104155-001	 茶:3 白:2 緑:2 青:1 桃:1 黒:1 灰:1
イノシシ	950106178-002	 茶:7 橙:2 紫:1 黄:1
男子	950101095-011	 青:6 黒:3 茶:1 白:1
男子	950101095-011	 青:7 黒:2 灰:1 桃:1
男子	950101118-001	 黒:6 青:4 白:1
歴史	950101165-010	 茶:5 青:3 紫:2 灰:1
歴史	950104232-015	 黒:4 茶:3 灰:3 青:1
歴史	950104223-004	 茶:4 黒:2 緑:2 橙:1 灰:1 白:1
修習	950101163-001	 青:2 茶:2 灰:2 緑:2 桃:1 黒:1 白:1
修習	950101163-001	 白:5 緑:2 青:1 橙:1 茶:1 桃:1
修習	950101163-010	 白:3 青:2 紫:2 緑:2 橙:1 黒:1
暫定	950104158-006	 灰:3 緑:3 茶:2 青:1 黄:1 黒:1
暫定	950106184-002	 灰:4 茶:3 白:2 紫:1 緑:1
暫定	950104158-008	 灰:3 黄:2 紫:1 青:1 茶:1 赤:1 橙:1 白:1
記事	950106047-001	 黒:5 灰:3 白:2 橙:1
記事	950103087-002	 黒:5 青:2 白:2 黄:1 緑:1
記事	950103086-011	 黒:3 白:3 緑:3 黄:1 灰:1
遭難	950106128-002	 黒:5 灰:2 白:2 青:1 黄:1
遭難	950105118-011	 灰:3 紫:2 赤:2 白:2 黄:1 黒:1
遭難	950103116-001	 灰:5 茶:2 黒:2 青:1 黄:1
曲	950105207-015	 白:4 青:2 赤:1 橙:1 灰:1 桃:1 緑:1
曲	950105115-028	 橙:4 青:3 赤:1 黄:1 白:1 緑:1
曲	950101102-003	 白:4 赤:1 桃:1 緑:1 青:1 茶:1 黄:1 黒:1
扱い	950104216-006	 黄:3 橙:2 茶:2 灰:2 赤:1 白:1
扱い	950105128-001	 白:3 赤:2 黄:2 灰:2 橙:1 茶:1
扱い	950106159-003	 灰:3 白:3 青:2 黄:1 黒:1 緑:1
特色	950107054-003	 赤:6 茶:1 橙:1 黄:1 白:1 緑:1
特色	950107016-006	 緑:3 赤:2 橙:2 白:2 紫:1 桃:1
特色	950105208-009	 橙:4 紫:3 赤:2 青:1 黄:1
民営	950101034-006	 緑:4 灰:2 青:1 赤:1 橙:1 黄:1 黒:1
民営	950101034-007	 緑:5 青:3 赤:1 灰:1 白:1
民営	950101034-010	 黄:3 青:2 白:2 緑:2 橙:1 赤:1
直行	950101053-014	 赤:3 灰:3 白:2 青:1 黒:1 緑:1
直行	950101053-011	 青:3 黄:2 黒:2 白:2 赤:1 灰:1
直行	950101053-012	 青:4 緑:2 橙:1 赤:1 黄:1 黒:1 白:1
記載	950106157-010	 黒:8 橙:1 白:1 緑:1
記載	950105121-005	 黒:4 黄:3 茶:2 紫:1 桃:1
記載	950106157-011	 黄:2 黒:2 白:2 緑:2 青:1 赤:1 灰:1
証言	950101015-020	 青:3 緑:2 赤:1 橙:1 黄:1 黒:1 灰:1 白:1
証言	950106021-015	 赤:3 灰:3 橙:2 青:1 黄:1 緑:1
証言	950105145-016	 灰:4 黒:2 青:1 赤:1 茶:1 黄:1 白:1
演劇	950105208-005	 黄:4 紫:3 橙:2 青:1 茶:1
演劇	950105216-008	 青:2 紫:2 橙:2 桃:2 緑:2 黄:1
演劇	950105216-008	 黄:3 緑:3 茶:2 橙:2 白:1
採用	950101009-001	 青:5 白:4 赤:2
採用	950103002-012	 青:3 白:3 赤:2 橙:1 黄:1 緑:1
採用	950106157-012	 青:3 橙:2 黒:2 白:2 紫:1 赤:1
連発	950103056-002	 黒:3 青:2 赤:2 黄:2 橙:1 緑:1
連発	950103080-008	 青:4 緑:3 赤:1 黄:1 灰:1 桃:1
連発	950101095-005	 黄:4 桃:2 紫:1 赤:1 黒:1 白:1 緑:1
付近	950104111-001	 灰:4 茶:2 白:2 青:1 赤:1 緑:1
付近	950105214-002	 黄:5 紫:1 青:1 赤:1 茶:1 白:1 緑:1
付近	950106005-007	 茶:2 黄:2 灰:2 黒:2 紫:1 白:1 緑:1
やり	950107050-006	 黒:3 紫:1 赤:1 桃:1 青:1 茶:1 黄:1 灰:1 白:1
やり	950106087-004	 青:2 茶:2 白:2 紫:1 橙:1 赤:1 黒:1 緑:1
やり	950107015-006	 黒:5 赤:3 灰:2 白:1
入手	950107056-008	 青:4 灰:3 黄:2 白:2
入手	950104220-013	 茶:3 黄:3 青:1 橙:1 赤:1 黒:1 緑:1
入手	950105145-005	 赤:2 黒:2 緑:1 青:1 橙:1 茶:1 黄:1 灰:1 白:1
患者	950104197-003	 茶:3 灰:3 赤:2 桃:1 白:1 緑:1
患者	950105147-011	 白:3 青:2 橙:2 灰:2 紫:1 赤:1
患者	950105147-003	 青:3 赤:2 黄:2 白:2 橙:1 茶:1
実情	950105033-010	 青:3 黒:3 紫:1 赤:1 灰:1 白:1 緑:1
実情	950105001-014	 白:3 黄:2 紫:1 赤:1 青:1 茶:1 灰:1 黒:1
実情	950104015-007	 青:3 黄:3 黒:2 茶:1 白:1 緑:1
対立	950106191-009	 赤:7 黒:2 茶:1 黄:1
対立	950106045-005	 赤:6 黄:2 灰:2 黒:1
対立	950106138-006	 赤:4 灰:2 黒:2 黄:1 桃:1 白:1
内部	950106021-016	 黒:3 白:3 茶:2 橙:2 赤:1
内部	950101015-009	 灰:4 茶:2 黒:2 白:2 紫:1
内部	950106195-004	 茶:3 灰:3 黒:2 紫:1 赤:1 白:1
身長	950104086-002	 桃:2 黒:2 緑:2 青:1 茶:1 橙:1 赤:1 黄:1
身長	950104087-016	 青:2 茶:2 赤:2 黒:2 白:2 灰:1
身長	950105128-009	 白:5 茶:2 緑:2 橙:1 黒:1
庭園	950105176-031	 緑:9 赤:1 灰:1
庭園	950105176-025	 緑:11
庭園	950105176-029	 緑:10 黒:1
要請	950106174-001	 黒:4 青:2 赤:2 紫:1 黄:1 灰:1
要請	950104216-001	 赤:3 緑:3 白:2 橙:1 茶:1 黒:1
要請	950105240-011	 緑:4 黄:3 青:1 茶:1 灰:1 黒:1
専務	950105033-042	 青:3 橙:2 灰:2 緑:2 黄:1 白:1
専務	950106180-009	 黒:4 茶:2 紫:1 青:1 灰:1 白:1 緑:1
専務	950106174-007	 黒:3 茶:2 白:2 緑:2 青:1 赤:1
ホール	950104181-005	 白:4 灰:2 黒:2 青:1 黄:1 緑:1
ホール	950103111-004	 赤:3 灰:2 白:2 茶:1 橙:1 黄:1 黒:1
ホール	950105216-002	 白:5 茶:3 灰:1 黒:1 緑:1
辺り	950101161-010	 緑:6 黄:2 灰:2 白:1
辺り	950101134-012	 黄:3 茶:2 緑:2 青:1 桃:1 灰:1 白:1
辺り	950103008-065	 茶:3 黄:3 赤:2 橙:1 灰:1 緑:1
前進	950105182-011	 青:5 紫:1 橙:1 赤:1 黒:1 白:1 緑:1
前進	950101056-003	 白:4 青:2 赤:1 黄:1 桃:1 灰:1 緑:1
前進	950106082-032	 桃:3 青:2 赤:2 橙:1 黄:1 白:1 緑:1
新党	950101015-017	 白:6 青:2 緑:2 赤:1
新党	950101015-011	 青:4 白:4 赤:2 黒:1
新党	950107008-002	 白:3 緑:2 青:1 茶:1 橙:1 黄:1 灰:1 黒:1
運航	950101053-006	 青:7 白:2 黄:1 緑:1
運航	950101169-005	 青:5 紫:2 灰:1 黒:1 白:1 緑:1
運航	950101053-003	 青:6 灰:2 白:2 茶:1
創業	950106180-015	 橙:3 緑:3 黄:2 茶:1 黒:1 白:1
創業	950107129-003	 灰:3 緑:2 青:1 茶:1 橙:1 赤:1 黒:1 白:1
創業	950103141-007	 青:3 黄:2 黒:2 赤:1 茶:1 白:1 緑:1
上手	950103071-011	 緑:2 橙:2 白:2 紫:1 赤:1 黄:1 黒:1 灰:1
上手	950104075-006	 茶:2 赤:2 黒:2 白:2 青:1 黄:1 桃:1
上手	950104075-005	 茶:2 白:2 紫:1 赤:1 桃:1 緑:1 青:1 橙:1 黄:1
担当	950105146-004	 灰:5 赤:2 青:1 橙:1 黄:1 緑:1
担当	950101034-002	 黒:3 茶:2 灰:2 赤:1 橙:1 白:1 緑:1
担当	950104136-012	 黒:4 茶:3 青:1 紫:1 橙:1 緑:1
供給	950103032-002	 白:4 橙:3 青:1 赤:1 黄:1 緑:1
供給	950106024-005	 黄:6 青:1 橙:1 赤:1 白:1 緑:1
供給	950101168-004	 青:3 橙:3 紫:2 赤:2 黄:1
業	950101172-001	 茶:3 黄:2 黒:2 紫:1 青:1 灰:1 緑:1
業	950104048-007	 灰:4 白:3 黒:2 紫:1 黄:1
業	950101041-003	 青:2 赤:2 灰:2 黒:2 緑:2 茶:1
殺害	950103146-002	 赤:5 黒:2 灰:2 青:1 黄:1
殺害	950103090-002	 赤:5 黒:5 茶:1
殺害	950104195-012	 赤:5 黒:3 紫:2 灰:1
次長	950104202-010	 黒:4 黄:2 灰:2 青:1 茶:1 白:1
次長	950107010-006	 緑:2 灰:2 桃:1 青:1 橙:1 茶:1 黄:1 黒:1 白:1
次長	950105033-042	 青:3 紫:3 灰:2 茶:1 黄:1 緑:1
商工	950101074-022	 青:2 黒:2 白:2 緑:2 赤:1 黄:1 灰:1
商工	950104223-001	 青:3 茶:2 緑:2 橙:1 黄:1 黒:1 桃:1
商工	950101074-023	 白:3 橙:2 赤:1 緑:1 茶:1 黄:1 灰:1 黒:1
東西	950107103-002	 黄:4 青:2 白:2 茶:1 赤:1 緑:1
東西	950104120-003	 青:3 橙:2 黒:2 灰:2 紫:1 緑:1
東西	950105232-003	 緑:4 青:2 黄:2 紫:1 黒:1 白:1
無理	950106001-004	 黄:3 紫:2 黒:2 白:2 赤:1 灰:1
無理	950107103-009	 紫:3 黒:3 青:2 黄:2 白:1
無理	950105128-009	 灰:4 青:2 茶:1 赤:1 黒:1 桃:1 緑:1
憂慮	950107048-002	 紫:2 黒:2 赤:1 桃:1 緑:1 青:1 茶:1 黄:1 灰:1
憂慮	950106187-003	 灰:6 黒:2 紫:1 茶:1 緑:1
憂慮	950105045-003	 黄:3 紫:2 茶:2 青:1 赤:1 灰:1 白:1
金	950107039-003	 黄:7 灰:2 黒:1 緑:1
金	950105222-001	 黄:5 灰:2 紫:1 青:1 茶:1 黒:1
金	950105222-003	 黄:6 黒:2 橙:1 茶:1 緑:1
周囲	950105206-005	 白:3 青:2 茶:2 緑:2 紫:1 橙:1
周囲	950105101-017	 青:3 橙:2 黄:2 赤:1 茶:1 黒:1 白:1
周囲	950105206-024	 青:3 灰:3 緑:2 茶:1 橙:1 白:1
多彩	950103129-001	 橙:3 黄:3 紫:1 茶:1 赤:1 黒:1 白:1
多彩	950105216-010	 黄:3 橙:2 白:2 緑:2 紫:1 桃:1
多彩	950105109-014	 橙:3 紫:2 赤:2 緑:2 黄:1 白:1
にぎわい	950105203-015	 橙:6 黄:2 青:1 赤:1 桃:1
にぎわい	950106156-002	 橙:3 黄:3 青:1 赤:1 桃:1 白:1 緑:1
にぎわい	950103141-010	 橙:5 桃:4 赤:1 黄:1
使用	950105201-006	 白:5 黄:3 茶:2 桃:1
使用	950103031-001	 白:3 青:2 黄:2 黒:2 紫:1 灰:1
使用	950105222-008	 白:4 緑:2 紫:1 赤:1 桃:1 黒:1 灰:1
笠雲	950107002-004	 白:5 青:3 紫:1 灰:1 緑:1
笠雲	950107002-001	 白:6 桃:2 紫:1 橙:1 灰:1
笠雲	950107002-005	 白:6 灰:2 緑:2 紫:1
華やか	950104186-003	 桃:5 黄:3 赤:2 紫:1
華やか	950107129-014	 紫:3 黄:3 桃:3 赤:1 白:1
華やか	950106160-005	 桃:6 橙:2 紫:1 赤:1 茶:1
会社	950104156-009	 灰:4 黒:4 青:1 黄:1 緑:1
会社	950105145-011	 灰:3 黒:3 茶:2 白:2 青:1
会社	950106155-007	 黒:4 灰:4 紫:1 青:1 茶:1
イベント	950101091-001	 赤:3 黄:2 灰:2 紫:1 橙:1 白:1 緑:1
イベント	950101171-001	 青:3 黄:3 橙:2 赤:1 桃:1 緑:1
イベント	950105199-002	 赤:3 黄:3 紫:1 青:1 桃:1 黒:1 白:1
まとめ	950104233-001	 白:4 赤:2 灰:2 黒:2 橙:1
まとめ	950105170-014	 緑:2 茶:2 白:2 紫:1 桃:1 青:1 黄:1 黒:1
まとめ	950104233-003	 黒:3 赤:2 灰:2 青:1 橙:1 黄:1 白:1
延期	950106184-007	 黄:3 赤:2 橙:2 白:2 紫:1 桃:1
延期	950106192-005	 橙:2 赤:2 灰:2 黒:2 青:1 茶:1 黄:1
延期	950106195-007	 青:2 赤:2 黒:2 灰:2 白:2 茶:1
攻撃	950107125-018	 赤:6 青:2 紫:1 茶:1 緑:1
攻撃	950105109-010	 赤:7 青:1 茶:1 灰:1 黒:1
攻撃	950107102-007	 赤:6 青:2 黒:2 緑:1
乗用車	950104114-003	 黒:5 白:3 青:1 赤:1 黄:1
乗用車	950105074-004	 青:4 白:2 紫:1 橙:1 黄:1 灰:1 黒:1
乗用車	950104119-001	 黒:5 白:3 赤:1 橙:1 灰:1
公約	950101031-012	 黒:3 青:2 白:2 赤:1 黄:1 灰:1 緑:1
公約	950104031-009	 赤:2 黄:2 白:2 緑:2 青:1 茶:1 黒:1
公約	950105182-007	 青:5 白:3 黄:1 灰:1 緑:1
世話	950105115-012	 緑:5 橙:3 白:2 赤:1
世話	950101159-025	 橙:3 黄:2 白:2 緑:2 青:1 赤:1
世話	950104230-012	 緑:4 青:2 紫:2 橙:2 白:1
監視	950103090-004	 黒:5 灰:4 赤:1 黄:1
監視	950106191-007	 黒:3 茶:2 赤:2 紫:1 黄:1 灰:1 緑:1
監視	950101050-003	 黄:4 青:2 紫:1 茶:1 灰:1 黒:1 白:1
形	950105033-052	 緑:2 灰:2 紫:1 赤:1 青:1 茶:1 黄:1 黒:1 白:1
形	950107129-029	 黒:4 青:2 橙:2 黄:1 白:1 緑:1
形	950103029-006	 緑:3 黄:2 黒:2 橙:1 茶:1 灰:1 白:1
入山	950105003-010	 緑:8 青:1 黒:1 灰:1
入山	950105230-007	 緑:4 青:2 茶:2 白:2 灰:1
入山	950105003-009	 緑:6 青:1 茶:1 赤:1 黄:1 白:1
強風	950103116-002	 青:5 灰:3 橙:1 黄:1 緑:1
強風	950101152-008	 青:5 白:4 赤:1 灰:1
強風	950106128-003	 灰:4 青:2 赤:2 紫:1 黒:1 白:1
本社	950105113-002	 黒:5 青:1 紫:1 茶:1 赤:1 白:1 緑:1
本社	950104202-016	 黒:3 白:3 青:2 紫:1 橙:1 灰:1
本社	950105033-042	 黒:3 青:2 赤:2 白:2 紫:1 黄:1
値	950105154-002	 赤:4 黄:2 緑:2 橙:1 黒:1 白:1
値	950104189-004	 赤:4 黄:4 青:2 緑:1
値	950104189-006	 赤:5 青:2 紫:1 橙:1 黄:1 白:1
大差	950106110-001	 赤:3 白:3 青:2 黒:2 茶:1
大差	950104077-005	 紫:3 赤:3 橙:2 青:1 茶:1 緑:1
大差	950103019-003	 赤:7 青:1 紫:1 黄:1 白:1
土地	950101166-009	 茶:5 緑:3 橙:1 黄:1 黒:1
土地	950101159-015	 茶:9 紫:1 黄:1
土地	950101046-005	 茶:6 灰:2 赤:1 白:1 緑:1
前提	950104177-022	 灰:3 白:3 赤:2 紫:1 茶:1 黒:1
前提	950105147-001	 橙:2 黄:2 黒:2 緑:2 茶:1 赤:1 白:1
前提	950106150-006	 緑:2 灰:2 黒:2 青:1 橙:1 茶:1 黄:1 白:1
可能	950105147-013	 赤:3 青:2 白:2 緑:2 橙:1 黄:1
可能	950105076-007	 青:4 白:3 灰:2 赤:1 黄:1
可能	950104216-006	 青:2 橙:2 赤:2 白:2 紫:1 灰:1 緑:1
けいこ	950105094-010	 茶:4 赤:2 緑:2 紫:1 黄:1 灰:1
けいこ	950105094-008	 黄:3 赤:2 白:2 茶:1 橙:1 桃:1 黒:1
けいこ	950105094-006	 橙:4 茶:2 白:2 青:1 紫:1 黒:1
入札	950106024-005	 赤:3 黄:3 灰:2 黒:2 茶:1
入札	950107029-001	 紫:2 茶:2 黄:2 黒:2 青:1 灰:1 緑:1
入札	950107029-002	 青:3 茶:3 紫:1 黄:1 灰:1 黒:1 白:1
発信	950105082-006	 青:6 赤:2 紫:1 黒:1 白:1
発信	950103120-013	 青:5 白:3 赤:1 茶:1 黒:1
発信	950103120-013	 青:3 黄:3 赤:2 橙:1 黒:1 白:1
タイトル	950101078-004	 黄:3 赤:2 黒:2 緑:2 青:1 白:1
タイトル	950104232-013	 青:3 緑:3 黄:2 紫:1 黒:1 白:1
タイトル	950101075-001	 青:3 赤:3 黒:2 紫:1 黄:1 白:1
連合	950106188-003	 赤:3 黒:2 青:1 橙:1 茶:1 黄:1 白:1 緑:1
連合	950101050-007	 青:4 紫:1 緑:1 橙:1 茶:1 黒:1 灰:1 白:1
連合	950106003-002	 青:3 赤:2 白:2 黄:1 灰:1 黒:1 緑:1
塾	950101118-001	 青:4 黒:3 紫:1 茶:1 橙:1 灰:1
塾	950105216-002	 青:3 黒:3 紫:1 茶:1 橙:1 白:1 緑:1
塾	950105216-006	 緑:3 赤:1 桃:1 青:1 茶:1 橙:1 黄:1 灰:1 白:1
サッカー	950104223-004	 白:4 青:3 黒:2 紫:1 緑:1
サッカー	950107041-018	 青:3 橙:2 白:2 赤:1 黄:1 黒:1 緑:1
サッカー	950105106-003	 青:4 緑:3 黒:2 橙:1 赤:1
知名度	950105106-005	 白:4 青:2 橙:1 赤:1 黄:1 桃:1 黒:1
知名度	950106151-003	 青:3 黄:2 緑:2 赤:1 橙:1 黒:1 白:1
知名度	950101104-016	 黄:4 橙:2 赤:2 青:1 茶:1 黒:1
役員	950101034-005	 黒:3 青:2 灰:2 茶:1 赤:1 白:1 緑:1
役員	950104011-001	 灰:4 黒:3 茶:2 白:2
役員	950106007-001	 黒:5 紫:1 青:1 茶:1 桃:1 灰:1 白:1
コーチ	950107123-005	 黄:3 青:2 橙:2 紫:1 茶:1 赤:1 白:1
コーチ	950103083-008	 赤:4 青:2 白:2 緑:2 橙:1
コーチ	950105109-011	 青:6 紫:1 赤:1 橙:1 黒:1 白:1
発見	950103090-002	 黒:3 灰:2 紫:1 赤:1 青:1 橙:1 茶:1 黄:1
発見	950105169-002	 赤:4 白:4 橙:1 黄:1 黒:1
