逆	 青:2 白:2 紫:1 茶:1 赤:1 黄:1 桃:1 黒:1 灰:1
女子大	 桃:7 赤:3 紫:1
寮	 茶:5 灰:3 紫:2 緑:1
料	 橙:2 灰:2 緑:2 青:1 赤:1 茶:1 黒:1 白:1
返還	 灰:3 青:2 赤:2 緑:2 茶:1 白:1
不足	 赤:5 黄:2 黒:2 灰:1 白:1
様子	 青:2 灰:2 黒:2 橙:1 茶:1 桃:1 白:1 緑:1
突き	 黒:4 赤:2 青:1 紫:1 茶:1 黄:1 白:1
亡命	 黒:4 赤:2 灰:2 橙:1 白:1 緑:1
成り行き	 黄:2 黒:2 灰:2 桃:2 橙:1 茶:1 緑:1
利益	 青:2 橙:2 黄:2 黒:2 赤:1 白:1 緑:1
購読	 緑:2 灰:2 黒:2 紫:1 赤:1 桃:1 青:1 黄:1
限界	 赤:7 黒:2 黄:1 灰:1
休み	 白:4 青:2 赤:2 桃:2 黄:1
推計	 橙:4 青:2 白:2 灰:1 黒:1 緑:1
シングル	 白:4 黄:2 灰:2 青:1 黒:1 桃:1
最終	 黒:4 赤:2 橙:2 紫:1 灰:1 桃:1
視聴	 白:3 赤:2 橙:2 黒:2 青:1 黄:1
合戦	 赤:5 黒:3 黄:2 白:1
金額	 黄:6 赤:4 黒:1
一般	 白:5 青:2 橙:1 桃:1 黒:1 緑:1
鑑賞	 青:5 黄:2 赤:1 橙:1 黒:1 白:1
石油	 白:4 黒:3 茶:2 赤:1 灰:1
重点	 赤:5 青:2 黒:2 灰:1 白:1
劇的	 赤:5 紫:2 橙:1 黄:1 灰:1 緑:1
衛星	 灰:3 青:2 白:2 緑:2 紫:1 橙:1
親	 橙:2 茶:2 黄:2 白:2 青:1 紫:1 黒:1
制定	 黄:4 灰:2 白:2 茶:1 橙:1 黒:1
見直し	 白:3 緑:3 青:1 赤:1 黄:1 黒:1 灰:1
加入	 赤:3 茶:2 白:2 青:1 黄:1 黒:1 灰:1
自信	 青:3 白:3 橙:2 紫:1 黄:1 黒:1
臭	 茶:5 黄:3 紫:1 灰:1 黒:1
隊員	 緑:4 灰:2 白:2 赤:1 黄:1 黒:1
婦人	 桃:5 赤:4 紫:1 橙:1
想定	 青:4 白:2 茶:1 橙:1 灰:1 桃:1 緑:1
適用	 赤:3 青:2 白:2 茶:1 黄:1 灰:1 緑:1
制度	 青:4 緑:2 茶:1 黄:1 黒:1 灰:1 白:1
ターミナル	 青:2 茶:2 灰:2 白:2 赤:1 黄:1 黒:1
ペース	 青:2 黄:2 白:2 紫:1 桃:1 茶:1 灰:1 黒:1
修正	 赤:5 白:3 青:1 黒:1 灰:1
ぼく	 白:4 黒:3 青:1 橙:1 黄:1 緑:1
政局	 黒:4 橙:2 灰:2 赤:1 黄:1 白:1
神殿	 白:4 紫:2 橙:2 灰:2 茶:1
援助	 赤:3 黄:3 黒:2 青:1 橙:1 緑:1
交換	 黄:2 白:2 紫:1 緑:1 青:1 橙:1 茶:1 灰:1 黒:1
ビデオ	 黒:7 灰:2 黄:1 白:1
首謀	 黒:5 赤:3 灰:3
標本	 茶:3 白:3 青:2 灰:2 黒:1
出国	 青:4 緑:2 赤:1 黄:1 黒:1 灰:1 白:1
有効	 赤:5 青:3 黄:2 白:1
市民	 白:3 青:2 灰:2 桃:2 茶:1 橙:1
現代	 緑:2 青:2 白:2 紫:1 赤:1 橙:1 黒:1 灰:1
話	 橙:3 黄:3 白:3 青:1 緑:1
ＣＴＢ	 白:5 黒:3 橙:1 黄:1 桃:1
好調	 赤:3 桃:3 青:2 橙:2 白:1
従業	 青:3 灰:2 緑:2 橙:1 赤:1 黄:1 黒:1
大半	 青:3 黒:2 緑:2 紫:1 橙:1 灰:1 白:1
県	 緑:5 茶:2 白:2 紫:1 青:1
省庁	 灰:5 青:2 黒:2 白:1 緑:1
再開	 黄:3 青:2 白:2 緑:2 紫:1 灰:1
告訴	 赤:4 黒:3 灰:3 白:1
日程	 白:4 青:2 黒:2 赤:1 桃:1 緑:1
作用	 青:4 赤:2 白:2 緑:2 茶:1
常務	 灰:4 緑:4 青:1 黒:1 白:1
旅行	 青:3 緑:3 橙:2 黄:1 灰:1 桃:1
コンサート	 青:3 橙:2 黄:2 紫:1 赤:1 茶:1 桃:1
反映	 紫:3 青:2 灰:2 白:2 黄:1 緑:1
橋	 灰:3 茶:2 白:2 青:1 橙:1 黄:1 黒:1
確か	 赤:3 青:2 橙:2 白:2 黒:1 緑:1
過程	 灰:3 青:2 緑:2 茶:1 赤:1 黄:1 黒:1
分子	 白:7 青:1 茶:1 橙:1 灰:1
範囲	 緑:4 白:3 黄:2 青:1 茶:1
宅配	 黄:3 青:2 緑:2 紫:1 橙:1 桃:1 灰:1
着実	 白:3 青:2 紫:1 茶:1 橙:1 黄:1 桃:1 緑:1
スワップ	 黄:5 赤:1 桃:1 黒:1 灰:1 白:1 緑:1
外貨	 黄:3 紫:2 灰:2 茶:1 橙:1 黒:1 白:1
全身	 白:5 橙:2 黄:2 青:1 茶:1
商	 青:3 灰:2 緑:2 橙:1 黄:1 黒:1 白:1
発言	 赤:3 黄:3 茶:1 橙:1 桃:1 灰:1 白:1
反応	 橙:3 茶:2 赤:2 白:2 青:1 黄:1
急行	 青:4 赤:3 黄:2 橙:1 緑:1
一家	 橙:3 青:2 白:2 紫:1 赤:1 茶:1 緑:1
指名	 赤:3 黄:3 青:2 黒:1 桃:1 白:1
戦闘	 赤:5 黒:4 橙:1 灰:1
信用	 白:6 青:1 橙:1 茶:1 灰:1 緑:1
定番	 黄:4 青:2 白:2 橙:1 灰:1 緑:1
正式	 白:5 青:3 黒:2 赤:1
常	 緑:4 青:2 橙:2 黄:2 白:1
反則	 赤:8 黄:2 黒:1
サリン	 紫:4 灰:4 青:1 赤:1 黄:1
罰金	 赤:4 黒:3 黄:2 紫:1 灰:1
チャンネル	 緑:2 白:2 紫:1 赤:1 青:1 茶:1 黄:1 黒:1 灰:1
着陸	 灰:3 茶:2 黄:2 緑:2 桃:1 白:1
届け出	 黒:4 青:2 緑:2 黄:1 灰:1 白:1
割合	 橙:2 茶:2 黒:2 紫:1 青:1 赤:1 黄:1 白:1
ＴＶ	 黒:4 茶:2 橙:1 黄:1 桃:1 白:1 緑:1
モール	 黄:3 赤:2 灰:2 紫:1 橙:1 茶:1 白:1
病	 黒:5 紫:2 赤:1 黄:1 灰:1 白:1
送電	 黄:5 橙:2 黒:2 青:1 緑:1
住所	 緑:4 灰:2 白:2 青:1 茶:1 黄:1
山荘	 緑:4 青:2 茶:1 赤:1 黒:1 灰:1 白:1
懸命	 赤:5 橙:3 青:1 黒:1 緑:1
駆使	 赤:3 黒:2 紫:1 緑:1 青:1 茶:1 灰:1 白:1
枠	 黒:4 青:2 赤:1 茶:1 橙:1 灰:1 白:1
出演	 白:5 青:2 黄:2 橙:1 緑:1
福祉	 緑:7 白:3 橙:1
やりとり	 灰:3 白:2 青:1 赤:1 橙:1 黄:1 桃:1 緑:1
比	 黄:3 桃:2 紫:1 赤:1 茶:1 橙:1 黒:1 緑:1
力士	 黄:3 黒:3 青:1 紫:1 茶:1 桃:1 白:1
組み合わせ	 白:2 赤:1 桃:1 緑:1 青:1 橙:1 茶:1 黄:1 黒:1 灰:1
下	 青:3 黒:3 灰:2 紫:1 茶:1 白:1
血	 赤:11
数字	 青:7 赤:1 黄:1 黒:1 白:1
輸入	 赤:4 青:2 橙:2 黄:2 茶:1
陣	 黒:4 赤:3 白:2 桃:1 緑:1
港	 青:9 灰:1 桃:1
領	 青:4 黒:2 白:2 茶:1 黄:1 桃:1
生	 赤:3 青:2 白:2 紫:1 橙:1 黄:1 桃:1
主催	 青:2 赤:2 白:2 茶:1 橙:1 黄:1 灰:1 緑:1
場面	 黒:3 青:2 茶:2 白:2 灰:1 緑:1
意向	 青:3 橙:2 白:2 紫:1 黒:1 桃:1 緑:1
検出	 赤:3 黒:3 橙:2 青:1 黄:1 緑:1
ランク	 青:3 黄:2 黒:2 白:2 紫:1 橙:1
脚光	 橙:3 黄:3 桃:2 白:2 紫:1
少子	 灰:4 赤:2 白:2 黄:1 桃:1 黒:1
決意	 赤:7 橙:2 青:1 白:1
技術	 青:4 黄:2 灰:2 茶:1 白:1 緑:1
任命	 青:4 黒:2 白:2 橙:1 赤:1 灰:1
決断	 赤:5 青:2 橙:1 黄:1 灰:1 黒:1
理事	 黒:4 緑:3 青:1 紫:1 茶:1 黄:1
著書	 茶:4 黒:4 青:2 白:1
文書	 黒:5 白:4 青:1 緑:1
族	 紫:3 茶:3 黒:2 白:2 赤:1
承認	 青:5 赤:2 黄:1 黒:1 白:1 緑:1
リンゴ	 赤:10 黄:1
知人	 白:5 黄:2 桃:2 灰:1 緑:1
強化	 赤:8 黄:2 黒:1
手続き	 白:5 黄:3 赤:2 黒:1
原則	 青:2 黒:2 白:2 緑:2 赤:1 茶:1 黄:1
環境	 緑:9 黄:1 桃:1
供述	 灰:6 黄:2 緑:2 白:1
是正	 白:4 青:2 茶:2 赤:1 灰:1 緑:1
当たり	 赤:10 灰:1
慎重	 青:6 赤:2 茶:1 橙:1 灰:1
占領	 赤:4 灰:3 黒:2 茶:1 白:1
商船	 灰:3 青:2 橙:2 白:2 茶:1 赤:1
通貨	 黄:3 灰:3 青:1 茶:1 黒:1 白:1 緑:1
連立	 青:3 緑:3 紫:2 黄:2 赤:1
ワイン	 赤:8 青:1 紫:1 白:1
本部	 灰:6 黒:3 青:1 白:1
株	 赤:2 黄:2 灰:2 緑:2 茶:1 橙:1 黒:1
突然	 青:3 橙:2 緑:2 紫:1 赤:1 黄:1 白:1
絵	 橙:4 緑:2 赤:1 茶:1 黄:1 桃:1 白:1
高度	 青:5 白:2 緑:2 橙:1 黄:1
病気	 赤:3 青:2 紫:2 黒:2 灰:1 緑:1
大量	 赤:2 茶:2 黒:2 灰:2 青:1 橙:1 黄:1
年明け	 白:6 赤:1 橙:1 黄:1 黒:1 緑:1
演技	 青:2 橙:2 灰:2 桃:2 赤:1 白:1 緑:1
ストップ	 赤:8 茶:1 黒:1 緑:1
集中	 青:5 赤:2 橙:1 黄:1 灰:1 黒:1
固定	 黒:4 白:3 青:1 赤:1 黄:1 緑:1
定評	 白:3 緑:3 青:2 紫:1 茶:1 黄:1
注意	 黄:7 赤:4
友人	 橙:3 白:3 緑:2 青:1 茶:1 灰:1
爆弾	 黒:7 茶:1 赤:1 灰:1 緑:1
求人	 青:3 赤:3 白:3 黄:2
腎臓	 茶:4 赤:3 黒:2 橙:1 黄:1
拘置	 黒:4 灰:4 赤:1 白:1 緑:1
目	 黒:6 茶:3 灰:1 緑:1
研究	 白:3 青:2 桃:2 灰:2 橙:1 緑:1
量	 茶:3 白:2 緑:2 黄:1 灰:1 黒:1 桃:1
上り線	 青:2 赤:2 桃:2 黒:2 白:2 橙:1
規模	 赤:2 茶:2 黄:2 桃:1 緑:1 青:1 黒:1 白:1
神社	 赤:4 茶:3 白:2 橙:1 灰:1
化粧	 白:6 桃:3 紫:1 赤:1
産業	 緑:3 青:2 灰:2 赤:1 茶:1 橙:1 黒:1
関係	 赤:2 緑:2 黄:2 紫:1 桃:1 茶:1 灰:1 白:1
ミスター	 黒:5 紫:1 青:1 茶:1 赤:1 灰:1 白:1
点	 黒:9 青:1 白:1
文字	 黒:8 青:2 紫:1
年寄り	 茶:5 灰:4 紫:1 緑:1
指示	 青:4 白:3 黒:2 茶:1 灰:1
根拠	 緑:4 白:2 青:1 赤:1 橙:1 茶:1 黒:1
設備	 茶:2 黒:2 灰:2 緑:2 青:1 黄:1 白:1
体験	 赤:3 橙:2 黒:2 青:1 茶:1 桃:1 緑:1
組合	 青:3 白:3 緑:3 黒:1 灰:1
精神	 白:4 青:2 黄:2 紫:1 赤:1 灰:1
アパート	 白:4 灰:3 茶:2 紫:1 橙:1
部員	 青:3 白:3 茶:2 黒:1 桃:1 緑:1
職員	 灰:5 黒:3 青:1 茶:1 桃:1
部隊	 黒:5 赤:2 灰:2 黄:1 緑:1
技	 緑:3 赤:2 黄:2 橙:1 灰:1 黒:1 白:1
社長	 紫:3 黒:2 白:2 青:1 茶:1 赤:1 灰:1
流行	 青:3 橙:2 赤:2 緑:2 紫:1 黄:1
名前	 黒:6 青:2 黄:1 桃:1 白:1
正常	 緑:4 青:3 白:3 桃:1
状況	 白:7 橙:1 灰:1 黒:1 緑:1
半分	 灰:4 白:3 橙:2 紫:1 黄:1
通商	 青:4 赤:2 白:2 茶:1 灰:1 緑:1
婦	 桃:6 赤:4 橙:1
前向き	 緑:4 黄:2 青:1 赤:1 橙:1 桃:1 白:1
非公式	 黒:4 灰:3 紫:1 茶:1 赤:1 黄:1
要求	 青:3 黄:3 橙:2 黒:2 赤:1
盛ん	 赤:7 黄:3 橙:1
党員	 緑:4 灰:3 茶:2 青:1 橙:1
立案	 白:3 橙:2 灰:2 青:1 紫:1 赤:1 緑:1
問題	 灰:6 赤:3 黄:1 黒:1
手術	 赤:4 白:3 黒:2 青:1 桃:1
攻勢	 赤:5 灰:2 青:1 茶:1 黄:1 黒:1
受け	 灰:3 青:2 赤:1 緑:1 橙:1 茶:1 黄:1 黒:1
演奏	 黒:3 青:2 赤:2 桃:2 茶:1 緑:1
首席	 赤:3 青:2 黒:2 白:2 紫:1 黄:1
遺棄	 灰:4 黒:3 茶:2 桃:1 白:1
現地	 茶:3 緑:3 青:1 紫:1 赤:1 黒:1 白:1
夫人	 桃:5 赤:2 白:2 紫:1 橙:1
民意	 白:4 青:2 緑:2 赤:1 黄:1 灰:1
証券	 灰:4 青:3 黒:2 橙:1 白:1
若手	 緑:7 青:2 橙:1 黄:1
通信	 青:5 灰:2 白:2 赤:1 黄:1
明記	 赤:3 黒:3 青:2 白:2 橙:1
トライ	 赤:3 青:2 黄:2 紫:1 橙:1 桃:1 白:1
公社	 灰:3 青:2 黒:2 白:2 茶:1 緑:1
像	 灰:6 黒:2 茶:1 白:1 緑:1
環流	 青:4 緑:3 橙:2 黒:1 桃:1
ハイパント	 白:5 青:2 紫:1 黄:1 黒:1 桃:1
警察	 黒:7 赤:3 橙:1
遺骨	 白:6 灰:2 茶:1 黒:1 緑:1
卑劣	 赤:5 黒:3 灰:2 青:1
冷静	 青:9 白:2
要旨	 黒:4 青:3 茶:3 灰:1
サイド	 黄:4 白:3 青:1 赤:1 桃:1 灰:1
団結	 橙:2 白:2 緑:2 紫:1 赤:1 黄:1 黒:1 桃:1
指定	 赤:3 青:2 白:2 緑:2 黄:1 黒:1
実現	 青:3 白:3 紫:1 赤:1 橙:1 黒:1 緑:1
トラブル	 赤:8 黄:2 黒:1
的	 赤:4 白:3 灰:2 黒:1 桃:1
団体	 黒:3 紫:1 赤:1 桃:1 茶:1 橙:1 黄:1 灰:1 白:1
オペラ	 黄:3 赤:2 白:2 紫:1 青:1 茶:1 灰:1
大賞	 黄:6 赤:2 紫:1 桃:1 緑:1
推進	 青:3 紫:2 黄:2 茶:1 黒:1 白:1 緑:1
楽	 桃:4 黄:2 緑:2 青:1 橙:1 白:1
震源	 黒:4 赤:3 青:1 紫:1 茶:1 白:1
エネルギー	 赤:4 黄:4 青:1 橙:1 白:1
浮き彫り	 黒:3 橙:2 緑:2 紫:1 赤:1 黄:1 白:1
誘致	 茶:2 黒:2 紫:1 赤:1 桃:1 緑:1 橙:1 灰:1 白:1
大陸	 茶:5 緑:4 黒:1 白:1
苦戦	 黒:3 茶:2 赤:2 黄:2 青:1 灰:1
Ａ	 赤:5 白:2 緑:2 黒:1 桃:1
導入	 緑:4 橙:2 灰:2 青:1 紫:1 白:1
成功	 青:3 赤:3 白:3 黄:1 緑:1
突進	 赤:6 黒:3 青:1 灰:1
店	 橙:3 青:2 黄:2 茶:1 赤:1 黒:1 緑:1
総数	 黒:4 青:3 黄:2 赤:1 緑:1
服	 白:8 紫:1 赤:1 黄:1
太刀打ち	 青:3 赤:2 白:2 茶:1 灰:1 桃:1 黒:1
ハード	 赤:3 黒:3 青:1 紫:1 灰:1 白:1 緑:1
要件	 青:4 赤:2 茶:1 橙:1 灰:1 白:1 緑:1
解雇	 黒:4 青:2 赤:2 橙:2 茶:1
商社	 灰:3 青:2 黄:2 白:2 黒:1 緑:1
基金	 緑:2 黄:2 赤:1 桃:1 青:1 橙:1 灰:1 黒:1 白:1
税金	 赤:3 茶:2 黒:2 青:1 黄:1 灰:1 白:1
新規	 白:6 緑:2 青:1 黄:1 桃:1
状	 白:4 灰:3 茶:2 青:1 黒:1
パート	 桃:2 黄:2 灰:2 紫:1 橙:1 茶:1 黒:1 白:1
口	 桃:6 赤:3 橙:1 白:1
現金	 黄:4 赤:2 青:1 茶:1 橙:1 灰:1 白:1
コミ	 灰:3 橙:2 黄:2 桃:2 白:2
ムード	 桃:4 紫:2 赤:2 橙:2 茶:1
激突	 赤:9 黄:1 灰:1
補助	 白:4 黄:3 緑:2 青:1 灰:1
局面	 赤:4 黄:2 白:2 橙:1 黒:1 緑:1
原理	 黒:5 赤:2 青:1 茶:1 灰:1 緑:1
断行	 青:3 赤:3 黒:2 紫:1 茶:1 白:1
論	 青:3 黒:3 灰:2 白:2 茶:1
市街	 緑:3 青:2 灰:2 茶:1 黄:1 黒:1 白:1
"予定"	 白:5 橙:2 青:1 黄:1 黒:1 緑:1
テーマ	 白:5 桃:2 青:1 茶:1 赤:1 黄:1
内容	 白:3 茶:2 桃:1 青:1 橙:1 黄:1 黒:1 灰:1
体調	 橙:4 黄:2 青:1 灰:1 桃:1 白:1 緑:1
現行	 白:4 青:2 紫:1 橙:1 黒:1 灰:1 緑:1
創出	 黄:3 白:3 茶:2 緑:2 桃:1
知事	 青:3 黒:3 灰:2 白:2 赤:1
主人	 白:3 青:2 紫:1 赤:1 緑:1 黄:1 黒:1 灰:1
散歩	 青:4 緑:4 橙:1 赤:1 黄:1
県議	 黒:4 青:2 紫:1 橙:1 赤:1 灰:1 緑:1
期待	 桃:4 黄:3 赤:1 橙:1 白:1 緑:1
市長	 紫:3 青:3 灰:2 茶:1 黒:1 緑:1
大学	 白:5 青:1 茶:1 橙:1 黄:1 黒:1 灰:1
囲碁	 黒:6 白:4 黄:1
統合	 黒:3 茶:2 赤:2 青:1 紫:1 黄:1 白:1
ガイド	 橙:3 緑:3 青:2 黒:2 白:1
開設	 白:4 橙:3 赤:1 灰:1 黒:1 桃:1
公団	 茶:2 灰:2 黒:2 緑:2 橙:1 赤:1 黄:1
制作	 灰:3 青:2 茶:2 白:2 橙:1 黒:1
ハイテク	 青:5 灰:3 赤:2 橙:1
推定	 青:2 赤:2 灰:2 白:2 橙:1 茶:1 緑:1
細部	 灰:3 白:3 赤:2 青:1 黄:1 黒:1
教育	 白:3 緑:3 青:2 桃:2 橙:1
活性	 赤:4 橙:3 青:1 茶:1 黄:1 緑:1
市	 白:6 緑:2 青:1 橙:1 黄:1
章	 茶:2 黄:2 灰:2 白:2 青:1 赤:1 黒:1
分散	 青:2 黄:2 紫:1 茶:1 灰:1 桃:1 黒:1 白:1 緑:1
"機能"	 青:3 橙:2 黄:2 赤:1 黒:1 灰:1 白:1
勤労	 灰:3 茶:2 黄:2 青:1 橙:1 白:1 緑:1
目撃	 赤:4 黄:2 白:2 橙:1 黒:1 灰:1
美容	 桃:9 紫:1 白:1
片手	 橙:4 黄:3 白:3 紫:1
東	 黄:4 紫:2 青:2 橙:1 赤:1 灰:1
初戦	 白:3 青:2 橙:2 赤:1 黄:1 灰:1 黒:1
"能力"	 赤:3 緑:3 紫:2 青:1 黄:1 白:1
明らか	 白:6 黄:3 青:1 赤:1
軍事	 黒:6 茶:2 紫:1 灰:1 緑:1
効率	 青:3 赤:2 黒:2 白:2 緑:2
ディスク	 灰:5 白:3 赤:2 茶:1
抑留	 灰:4 黒:2 青:1 赤:1 橙:1 白:1 緑:1
成人	 白:5 桃:3 橙:1 赤:1 緑:1
衆院	 白:3 紫:2 黒:2 青:1 赤:1 黄:1 灰:1
企業	 茶:3 灰:3 黒:2 紫:1 青:1 緑:1
喜び	 桃:4 赤:2 橙:2 黄:2 白:1
インターネット	 青:4 黄:2 白:2 赤:1 灰:1 黒:1
任務	 黄:3 青:2 白:2 赤:1 橙:1 灰:1 緑:1
辞	 黒:5 灰:2 白:2 青:1 黄:1
裏	 黒:6 紫:1 青:1 赤:1 黄:1 灰:1
問い合わせ	 黄:4 灰:2 白:2 青:1 赤:1 黒:1
介入	 黒:4 赤:3 黄:2 茶:1 白:1
通算	 茶:3 青:2 灰:2 白:2 橙:1 黒:1
"構え"	 黒:3 紫:2 灰:2 青:1 赤:1 黄:1 緑:1
危険	 赤:7 黄:3 黒:1
新人	 白:7 紫:1 灰:1 黒:1 緑:1
緊張	 赤:6 青:2 黄:1 灰:1 白:1
映像	 緑:2 青:2 黒:2 赤:1 桃:1 橙:1 黄:1 灰:1
工業	 灰:4 茶:2 黒:2 青:1 紫:1 緑:1
慣行	 白:6 青:2 黒:1 桃:1 緑:1
製造	 茶:2 灰:2 桃:2 黒:2 青:1 白:1 緑:1
用意	 白:5 青:3 緑:2 橙:1
方針	 灰:4 白:3 赤:2 青:1 紫:1
花道	 桃:5 赤:4 緑:2
取り組み	 灰:4 青:2 紫:1 橙:1 黄:1 黒:1 白:1
門下	 黄:3 黒:3 橙:2 緑:2 青:1
処分	 黒:4 灰:2 紫:1 青:1 赤:1 茶:1 緑:1
仕事	 灰:5 白:2 青:1 茶:1 橙:1 黒:1
書	 黒:8 白:3
肉体	 赤:4 黄:2 橙:1 茶:1 桃:1 白:1 緑:1
侵略	 赤:4 黒:4 灰:2 青:1
公費	 黒:4 緑:3 黄:2 紫:1 白:1
配置	 茶:3 赤:2 黒:2 紫:1 黄:1 灰:1 緑:1
"不可能"	 黒:8 灰:2 黄:1
再建	 茶:2 黄:2 黒:2 赤:1 緑:1 青:1 橙:1 白:1
気圧	 青:4 茶:2 緑:2 赤:1 灰:1 白:1
親類	 茶:3 青:2 白:2 赤:1 橙:1 黄:1 緑:1
政治	 黒:4 灰:3 紫:1 茶:1 白:1 緑:1
抱負	 青:3 赤:2 紫:1 桃:1 黄:1 黒:1 灰:1 白:1
輸出	 青:5 赤:2 黄:2 黒:1 白:1
教徒	 白:5 茶:2 紫:1 橙:1 桃:1 黒:1
当局	 黒:3 黄:2 青:1 赤:1 橙:1 灰:1 白:1 緑:1
被告	 黒:4 紫:2 茶:2 赤:2 灰:1
平和	 白:5 緑:4 青:1 黒:1
タイム	 青:3 白:3 紫:1 赤:1 黄:1 黒:1 緑:1
動き	 赤:4 青:2 緑:2 黄:1 黒:1 灰:1
設計	 茶:3 黄:3 青:1 桃:1 黒:1 白:1 緑:1
エイズ	 赤:6 紫:1 黄:1 桃:1 灰:1 白:1
辞職	 黒:4 灰:3 紫:1 赤:1 茶:1 白:1
世帯	 白:3 茶:2 緑:2 青:1 橙:1 黒:1 桃:1
将棋	 茶:8 黄:1 桃:1 白:1
対局	 赤:3 茶:2 黄:2 青:1 灰:1 黒:1 緑:1
入院	 白:7 赤:3 灰:1
レンガ	 茶:8 赤:2 黒:1
展望	 青:4 赤:1 緑:1 橙:1 茶:1 黄:1 黒:1 白:1
評判	 青:5 白:2 赤:1 黄:1 灰:1 緑:1
現実	 白:4 黒:3 茶:2 灰:2
両氏	 黒:5 緑:2 青:1 茶:1 黄:1 白:1
論文	 黒:6 白:2 青:1 茶:1 灰:1
すべて	 白:7 黒:2 灰:1 緑:1
合弁	 赤:4 茶:4 青:2 橙:1
三が日	 赤:6 紫:1 茶:1 黄:1 桃:1 白:1
変動	 赤:4 青:2 茶:2 黄:2 灰:1
中間	 灰:6 桃:2 茶:1 黄:1 白:1
懸念	 青:3 黄:2 灰:2 緑:2 紫:1 赤:1
試験	 白:4 黒:3 紫:1 青:1 黄:1 灰:1
影響	 緑:4 赤:3 紫:2 青:1 黒:1
"予想"	 青:3 赤:2 黄:2 灰:2 橙:1 白:1
回収	 灰:6 緑:2 青:1 茶:1 黄:1
入会	 白:4 青:3 緑:2 紫:1 黒:1
多様	 緑:2 青:2 橙:2 紫:1 赤:1 黄:1 黒:1 白:1
双方向	 黄:3 黒:2 緑:2 青:1 橙:1 赤:1 白:1
分担	 桃:2 黄:2 紫:1 緑:1 青:1 茶:1 灰:1 黒:1 白:1
全勝	 白:4 赤:3 緑:2 茶:1 黄:1
いじめ	 黒:5 赤:3 灰:2 緑:1
西部	 青:4 茶:2 黄:2 赤:1 橙:1 緑:1
全面	 白:3 緑:3 赤:2 青:1 灰:1 黒:1
展開	 橙:4 茶:1 黄:1 黒:1 灰:1 桃:1 白:1 緑:1
緊急	 赤:10 紫:1
人権	 赤:5 青:2 橙:1 黒:1 白:1 緑:1
研修	 緑:2 青:2 白:2 紫:1 桃:1 橙:1 黄:1 灰:1
脱帽	 白:5 紫:1 青:1 赤:1 灰:1 桃:1 黒:1
発想	 黄:6 白:3 紫:1 桃:1
決戦	 赤:8 黄:2 茶:1
弟	 緑:3 青:2 黒:2 紫:1 茶:1 橙:1 黄:1
起訴	 赤:4 黒:3 緑:2 紫:1 黄:1
中止	 赤:7 黄:2 灰:1 緑:1
大切	 桃:3 白:2 青:1 茶:1 赤:1 黄:1 黒:1 緑:1
招待	 緑:3 赤:2 黄:2 白:2 橙:1 桃:1
選手	 青:3 黄:2 白:2 緑:2 赤:1 黒:1
内務	 青:2 茶:2 灰:2 赤:1 橙:1 黄:1 黒:1 緑:1
境界	 白:3 灰:2 黒:2 青:1 赤:1 桃:1 緑:1
天然	 緑:5 白:4 桃:1 灰:1
調査	 灰:3 青:2 黒:2 紫:1 橙:1 桃:1 白:1
産	 桃:3 灰:2 白:2 青:1 赤:1 黄:1 黒:1
回復	 黄:3 緑:3 白:2 紫:1 青:1 桃:1
心	 白:4 赤:2 桃:2 青:1 橙:1 灰:1
工作	 茶:4 灰:3 黒:2 紫:1 白:1
静養	 緑:5 青:4 灰:1 白:1
決勝	 赤:6 黄:2 青:1 茶:1 黒:1
貿易	 茶:3 赤:2 紫:1 桃:1 緑:1 青:1 黒:1 灰:1
追悼	 黒:4 灰:2 青:1 紫:1 橙:1 黄:1 白:1
演説	 白:3 黄:2 緑:2 青:1 赤:1 橙:1 灰:1
輪	 青:3 橙:3 黄:2 茶:1 白:1 緑:1
新興	 赤:4 白:2 青:1 茶:1 黄:1 黒:1 灰:1
協力	 赤:3 黄:3 橙:2 緑:2 青:1
休日	 赤:5 青:2 黄:1 黒:1 白:1 緑:1
異臭	 茶:4 黒:3 紫:1 黄:1 灰:1 桃:1
名人	 紫:5 黒:2 緑:2 橙:1 白:1
文学	 黒:4 茶:3 白:2 黄:1 灰:1
基盤	 緑:4 灰:3 茶:2 青:1 白:1
社説	 灰:4 茶:2 青:1 紫:1 黄:1 黒:1 白:1
雇用	 青:2 黄:2 緑:2 茶:1 赤:1 桃:1 灰:1 黒:1
大型	 黒:4 白:2 青:1 紫:1 赤:1 黄:1 緑:1
総会	 黒:3 青:2 灰:2 赤:1 茶:1 白:1 緑:1
地	 茶:9 青:1 赤:1
チーム	 青:5 白:3 黄:2 緑:1
税	 赤:4 灰:3 茶:2 黒:2
伝統	 黒:3 茶:2 紫:1 緑:1 青:1 黄:1 灰:1 白:1
街	 灰:5 白:2 橙:1 茶:1 黄:1 緑:1
学校	 白:4 黒:2 紫:1 青:1 茶:1 灰:1 緑:1
感じ	 紫:2 橙:2 黄:2 緑:2 赤:1 黒:1 白:1
薬	 白:3 青:2 黄:2 緑:2 紫:1 灰:1
プレッシャー	 赤:4 青:2 灰:2 紫:1 黄:1 黒:1
審議	 黒:3 灰:2 白:2 紫:1 青:1 赤:1 茶:1
主張	 赤:4 青:2 橙:1 桃:1 黒:1 白:1 緑:1
総当たり	 赤:4 紫:2 橙:2 黒:2 茶:1
登山	 緑:7 茶:2 青:1 赤:1
